dataset,model,regime,seq_len,stride,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id
smd,gru,experts,48,48,B2,,,,,,,,-0.0499555315710593,0.0828725572510288,0.0499555315710593,0.7601486464943191,0.7036573224293857,0.8691301731253369,5,10,10,0.774,0.6988,0.6999,0.8691,0.7589,0.7179,0.7041,0.6546,0.6828,0.7589,1.1026941067040142e-06,0.0004638589342189,0.0002108455260969,0.0002530134081219,151.8,161,5,151.8,r-experts_sl48_st48
smd,gru,random-buffer,48,48,B2,500.0,,,0.5,,,,-0.0079662971616866,0.1019714003548154,0.0079662971616866,0.7730399273468366,0.768183446847511,0.8806165622067402,5,10,10,0.774,0.7001,0.6951,0.8806,0.8154,0.7231,0.6834,0.7401,0.8789,0.8154,1.5986112121702645e-06,0.0006724712579848,0.0003056695000016,0.0003668017579832,220.1,140,5,220.1,r-random-buffer_sl48_st48_bu500_re0.5
smd,gru,reservoir,48,48,B2,500.0,,,0.5,,,,0.0116816299323098,0.1073913224203662,-0.0116816299323098,0.7670664373594185,0.7666786763492969,0.8740901287201103,5,10,10,0.774,0.6936,0.6912,0.8741,0.8024,0.822,0.6674,0.6748,0.8668,0.8024,0.0004767537162266,0.0007202522883625,0.000327388216839,0.0003928640715234,235.7,150,5,235.7,r-reservoir_sl48_st48_bu500_re0.5
smd,gru,ewc,48,48,B2,,,,,1000.0,,,-0.0253408079039246,0.0898567341432444,0.0253408079039246,0.7707340013899092,0.7577649339393256,0.8866580418230909,5,10,10,0.774,0.6912,0.703,0.8867,0.7988,0.7392,0.7103,0.6677,0.8728,0.7988,0.0002866437200854,0.000433044962859,0.0001968391218177,0.0002362058410413,141.7,138,5,141.7,r-ewc_sl48_st48_la1000
smd,gru,lwf,48,48,B2,,,,,,1.0,2.0,-0.0186596923369057,0.0877198139902371,0.0186596923369057,0.759548275419374,0.7430975866624793,0.8768539434224853,5,10,10,0.774,0.6691,0.6876,0.8769,0.7902,0.7419,0.6688,0.6585,0.8561,0.7902,1.0986903701908284e-06,0.000462174723756,0.0002100799795162,0.0002520947442397,151.3,134,5,151.3,r-lwf_sl48_st48_al1.0_te2.0
smd,gru,naive,8,4,B3,,,,,,,,-0.0305283209923778,0.0929333928734497,0.0305283209923778,0.7772813985632249,0.7527214415261675,0.8838515740634865,5,10,10,0.7999,0.6977,0.693,0.8839,0.8119,0.7197,0.7212,0.6684,0.8423,0.8119,0.0007175570095964,0.0010840441523621,0.0004927484833337,0.0005912956690283,354.8,167,5,354.8,r-naive_sl8_st4
smd,gru,cumulative,8,4,B3,,,,,,,,-0.0160760061436924,0.0561385497178479,0.0160760061436924,0.7649103264093517,0.7550490050237234,0.8757581266317969,5,10,10,0.7999,0.7239,0.703,0.8686,0.7291,0.7881,0.6827,0.6996,0.8758,0.7291,0.0022005113586817,0.0033244068954561,0.0015110973950346,0.0018133095004215,1088.0,178,5,1088.0,r-cumulative_sl8_st4
smd,gru,experts,8,4,B3,,,,,,,,-0.0533392315421276,0.0727148317393275,0.0533392315421276,0.7619254886029717,0.7021536256518855,0.8481634940156199,5,10,10,0.7999,0.7098,0.6997,0.8482,0.7521,0.652,0.7103,0.6856,0.7108,0.7521,2.228302523221893e-06,0.0009373569943423,0.0004260723373264,0.0005112846570159,306.8,141,5,306.8,r-experts_sl8_st4
smd,gru,random-buffer,8,4,B3,500.0,,,0.5,,,,-0.0424713062253131,0.0994770257234134,0.0424713062253131,0.7830684807922246,0.7682519234994223,0.8891331553623248,5,10,10,0.7999,0.7086,0.6944,0.8891,0.8232,0.7375,0.6639,0.7304,0.8862,0.8232,0.0015989118322725,0.0024155446866757,0.0010979773301527,0.0013175673565229,790.5,215,5,790.6,r-random-buffer_sl8_st4_bu500_re0.5
smd,gru,reservoir,8,4,B3,500.0,,,0.5,,,,-0.0065488109891028,0.0829447049440496,0.0065488109891028,0.7825086046835005,0.772960915149967,0.8952142825572186,5,10,10,0.7999,0.7154,0.6939,0.8952,0.8081,0.7942,0.6853,0.6843,0.8929,0.8081,0.0014054705025433,0.0021233045726309,0.0009651406955433,0.0011581638770876,694.9,188,5,694.9,r-reservoir_sl8_st4_bu500_re0.5
smd,gru,ewc,8,4,B3,,,,,1000.0,,,-0.0275590971663347,0.0974747691897216,0.0275590971663347,0.7759774481821513,0.7577028408688717,0.8814061437024214,5,10,10,0.7999,0.6947,0.6899,0.8814,0.814,0.7524,0.7325,0.6468,0.8429,0.814,0.0007855451260522,0.0011867567160865,0.0005394360848392,0.0006473206312473,388.4,163,5,388.4,r-ewc_sl8_st4_la1000
smd,gru,lwf,8,4,B3,,,,,,1.0,2.0,-0.0563268810532748,0.084301598011474,0.0563268810532748,0.7661365261446846,0.7272461922190994,0.8774549526605335,5,10,10,0.7999,0.6785,0.6859,0.8775,0.789,0.7191,0.6527,0.659,0.8165,0.789,0.000654762522608,0.000989177827443,0.0004496273357078,0.0005395504917351,323.7,125,5,323.7,r-lwf_sl8_st4_al1.0_te2.0
smd,gru,naive,12,6,B3,,,,,,,,-0.0845017346493241,0.0913751220545938,0.0845017346493241,0.7813571094908505,0.7278833449451885,0.8915745477220811,5,10,10,0.822,0.7096,0.7008,0.8916,0.7828,0.7059,0.6107,0.6813,0.8588,0.7828,0.0006707247231705,0.0010132926084948,0.0004605886609946,0.0005527039475001,331.6,170,5,331.6,r-naive_sl12_st6
smd,gru,cumulative,12,6,B3,,,,,,,,-0.0177286955502334,0.0828177934860283,0.0177286955502334,0.7664482512927917,0.7560100208592221,0.8774573732976207,5,10,10,0.822,0.696,0.7302,0.8775,0.7066,0.7928,0.6823,0.7295,0.8688,0.7066,0.0019518011957875,0.002948669784519,0.001340307559093,0.001608362225426,965.0,168,5,965.0,r-cumulative_sl12_st6
smd,gru,experts,12,6,B3,,,,,,,,-0.0795871887366513,0.070363059932229,0.0795871887366513,0.762190645512625,0.6989589007864618,0.8544013513765044,5,10,10,0.822,0.7125,0.6998,0.8544,0.7223,0.6915,0.6748,0.6988,0.7073,0.7223,0.0005846654453988,0.0008832791662494,0.0004014915027778,0.0004817876634715,289.1,145,5,289.1,r-experts_sl12_st6
smd,gru,random-buffer,12,6,B3,500.0,,,0.5,,,,-0.0689263869551601,0.0884728172825427,0.0689263869551601,0.7809219885254095,0.7412600864134554,0.8920270959678531,5,10,10,0.822,0.6956,0.6938,0.892,0.8012,0.7122,0.6636,0.6817,0.8475,0.8012,5.445008358609196e-06,0.0022904953954883,0.0010411366527809,0.0012493587427074,749.6,214,5,749.6,r-random-buffer_sl12_st6_bu500_re0.5
smd,gru,reservoir,12,6,B3,500.0,,,0.5,,,,-0.0220047360647435,0.0608389327612522,0.0220047360647435,0.7800461616118337,0.7666171459414619,0.8986237728837226,5,10,10,0.822,0.7195,0.7006,0.8892,0.7689,0.8056,0.6818,0.6781,0.8986,0.7689,0.001285579527079,0.0019421801335482,0.0008828111929928,0.0010593689405553,635.6,181,5,635.6,r-reservoir_sl12_st6_bu500_re0.5
smd,gru,ewc,12,6,B3,,,,,1000.0,,,-0.0748588795816594,0.0896857773479926,0.0748588795816594,0.7798349856189386,0.7406196713174843,0.8909050454823647,5,10,10,0.822,0.7079,0.7014,0.8909,0.777,0.7164,0.6265,0.7237,0.8595,0.777,0.0007464473228889,0.0011276899878368,0.0005125875611679,0.0006151024266689,369.1,171,5,369.1,r-ewc_sl12_st6_la1000
smd,gru,lwf,12,6,B3,,,,,,1.0,2.0,-0.0440833109033193,0.0906462027485618,0.0440833109033193,0.771097694076454,0.7425420868385364,0.8741048044550671,5,10,10,0.822,0.6836,0.6895,0.8741,0.7863,0.719,0.6753,0.6965,0.8355,0.7863,0.0007511358580027,0.0011347731589373,0.0005158071816536,0.0006189659772836,371.4,158,5,371.4,r-lwf_sl12_st6_al1.0_te2.0
smd,gru,naive,48,24,B3,,,,,,,,-0.0020047259523209,0.1168350889864457,0.0020047259523209,0.7681837621214843,0.7705845852154671,0.8945872460738405,5,10,10,0.7866,0.6979,0.6977,0.8789,0.7798,0.8029,0.6697,0.706,0.8946,0.7798,2.079501959661717e-06,0.0008747625990294,0.0003976203586802,0.0004771422403492,286.3,165,5,286.3,r-naive_sl48_st24
smd,gru,cumulative,48,24,B3,,,,,,,,0.0029664790272757,0.1193254067138579,-0.0029664790272757,0.7659649708278559,0.7671924802790595,0.8767108722840249,5,10,10,0.7866,0.7069,0.6906,0.8695,0.7762,0.7966,0.6891,0.6973,0.8767,0.7762,7.015071478934812e-06,0.0029509576227034,0.0013413475875665,0.0016096100351369,965.8,198,5,965.8,r-cumulative_sl48_st24
smd,gru,experts,48,24,B3,,,,,,,,-0.0415365495067117,0.1045253308842567,0.0415365495067117,0.7593311716163044,0.7087196732312493,0.8636813974581475,5,10,10,0.7866,0.7007,0.7108,0.8637,0.7348,0.7151,0.7241,0.6932,0.6763,0.7348,0.0006562195228437,0.0009913789801938,0.0004506279313691,0.0005407510488247,324.5,193,5,324.5,r-experts_sl48_st24
smd,gru,random-buffer,48,24,B3,500.0,,,0.5,,,,-0.0290013634802434,0.1082088207535861,0.0290013634802434,0.7693314618574764,0.7487305359764236,0.8862624735715438,5,10,10,0.7866,0.7131,0.6939,0.8809,0.7721,0.7461,0.656,0.6831,0.8863,0.7721,0.0011457172361025,0.0017308841714973,0.0007867674217074,0.0009441167497898,566.5,188,5,566.5,r-random-buffer_sl48_st24_bu500_re0.5
smd,gru,reservoir,48,24,B3,500.0,,,0.5,,,,-0.003090301636751,0.135829244242178,0.003090301636751,0.7812310877659436,0.7739861055862689,0.8866333122080222,5,10,10,0.7866,0.708,0.6968,0.8841,0.8306,0.8072,0.6846,0.6609,0.8866,0.8306,0.0010271343179064,0.0015517358706357,0.0007053362065376,0.000846399664098,507.8,170,5,507.8,r-reservoir_sl48_st24_bu500_re0.5
smd,gru,ewc,48,24,B3,,,,,1000.0,,,-0.0019185704469429,0.1180552058161918,0.0019185704469429,0.7686941162944796,0.77144859319132,0.8949611792964832,5,10,10,0.7866,0.6982,0.6977,0.8791,0.7818,0.8041,0.6711,0.7053,0.895,0.7818,0.000603475283886,0.0009116959960569,0.0004144082530686,0.0004972877429883,298.4,165,5,298.4,r-ewc_sl48_st24_la1000
smd,gru,lwf,48,24,B3,,,,,,1.0,2.0,0.0097306660048207,0.1054335158496542,-0.0097306660048207,0.7648669383107972,0.7662702012493586,0.8764067906125947,5,10,10,0.7866,0.6729,0.6926,0.8764,0.7958,0.7907,0.6746,0.7064,0.8638,0.7958,0.000610657504852,0.0009225464853353,0.0004193403958905,0.0005032060894447,301.9,147,5,301.9,r-lwf_sl48_st24_al1.0_te2.0
smd,lstm,naive,24,12,B1,,,,,,,,-0.0313678638198575,0.0673451485565259,0.0313678638198575,0.7407952559048958,0.7287623626341684,0.7997939532050895,5,10,10,0.7998,0.7156,0.6519,0.7769,0.7598,0.7135,0.6957,0.6823,0.7925,0.7598,2.920562205093102e-06,0.0012285627206478,0.0005584389502331,0.0006701237704146,402.1,235,5,402.1,r-naive_sl24_st12
smd,lstm,cumulative,24,12,B1,,,,,,,,-0.0009065928067147,0.08849764885335,0.0009065928067147,0.7670463757214078,0.7663566549874932,0.9008983657681304,5,10,10,0.7998,0.6858,0.7045,0.8836,0.7615,0.7736,0.7011,0.6947,0.9009,0.7615,0.0026468377685121,0.0039986913469362,0.0018175913274294,0.0021811000195067,1308.7,262,5,1308.6,r-cumulative_sl24_st12
smd,lstm,experts,24,12,B1,,,,,,,,-0.0769980148438113,0.0891047328890895,0.0769980148438113,0.7794160251231552,0.7271415643089167,0.883461275407879,5,10,10,0.7998,0.7377,0.7079,0.8835,0.7682,0.677,0.7279,0.7306,0.7319,0.7682,0.0007538124329932,0.001138816775581,0.0005176452565433,0.0006211715190376,372.7,213,5,372.8,r-experts_sl24_st12
smd,lstm,random-buffer,24,12,B1,500.0,,,0.5,,,,-0.0068205752662204,0.0619183461268299,0.0068205752662204,0.7383114366336798,0.7451555811870787,0.8254988282574864,5,10,10,0.7998,0.7158,0.6567,0.7526,0.7666,0.7909,0.7391,0.6037,0.8255,0.7666,0.0015241388072267,0.0023025818705214,0.0010466310786484,0.001255950791873,753.6,244,5,753.7,r-random-buffer_sl24_st12_bu500_re0.5
smd,lstm,random-buffer,24,12,B1,100.0,,,0.5,,,,-0.0331779232415123,0.0766125588578397,0.0331779232415123,0.7502115782373282,0.7431059580462455,0.814797892192527,5,10,10,0.7998,0.7102,0.6914,0.7644,0.7852,0.7279,0.6641,0.7236,0.8148,0.7852,0.0015656389935207,0.0023652779820112,0.001075128342424,0.0012901496395872,774.1,243,5,774.2,r-random-buffer_sl24_st12_bu100_re0.5
smd,lstm,random-buffer,24,12,B1,250.0,,,0.5,,,,-0.0516475892028369,0.0669419057529249,0.0516475892028369,0.7425465210101028,0.7163463013171885,0.8668437451497668,5,10,10,0.7998,0.7199,0.6683,0.8163,0.7085,0.7189,0.684,0.6035,0.8668,0.7085,5.664479414049404e-06,0.0023828180162854,0.0010831018251729,0.0012997161911125,779.8,243,5,779.9,r-random-buffer_sl24_st12_bu250_re0.5
smd,lstm,random-buffer,24,12,B1,1000.0,,,0.5,,,,-0.0135510585181985,0.0576095467061002,0.0135510585181985,0.7449661862863552,0.742204147938302,0.8655944367690565,5,10,10,0.7998,0.7089,0.6565,0.7959,0.7637,0.7313,0.6683,0.6821,0.8656,0.7637,0.0015218692596463,0.0022991531676445,0.001045072168754,0.0012540809988905,752.5,241,5,752.5,r-random-buffer_sl24_st12_bu1000_re0.5
smd,lstm,random-buffer,24,12,B1,2000.0,,,0.5,,,,-0.0073024542452287,0.0902074255528993,0.0073024542452287,0.7529294719247982,0.749912669843378,0.8171501699473854,5,10,10,0.7998,0.7232,0.6781,0.7844,0.7791,0.7838,0.7045,0.665,0.8172,0.7791,0.0015509709159378,0.0023431182880531,0.0010650563752809,0.0012780619127722,766.8,247,5,766.9,r-random-buffer_sl24_st12_bu2000_re0.5
smd,lstm,random-buffer,24,12,B1,4000.0,,,0.5,,,,-0.0267786673081322,0.0811682065506866,0.0267786673081322,0.7608065976397791,0.7340337246149994,0.8256476555166965,5,10,10,0.7998,0.7207,0.6759,0.8202,0.7873,0.7153,0.6798,0.6622,0.8256,0.7873,0.0014023899824573,0.0021186506988052,0.0009630253771404,0.0011556253216648,693.4,223,5,693.4,r-random-buffer_sl24_st12_bu4000_re0.5
smd,lstm,random-buffer,24,12,B1,500.0,,,0.3,,,,-0.0219350402224544,0.0799913578977008,0.0219350402224544,0.7563590119421935,0.7423193894651821,0.8273656690451425,5,10,10,0.7998,0.7159,0.6615,0.7773,0.8274,0.7255,0.7195,0.6376,0.8016,0.8274,0.0011383150828475,0.0017197014210766,0.000781684357876,0.0009380170632006,562.8,241,5,562.8,r-random-buffer_sl24_st12_bu500_re0.3
smd,lstm,random-buffer,24,12,B1,500.0,,,0.7,,,,-0.0289024529605068,0.0866476225562623,0.0289024529605068,0.7566158235440773,0.7264720263868732,0.8576944915501022,5,10,10,0.7998,0.7333,0.6723,0.7953,0.7824,0.6936,0.7043,0.5944,0.8577,0.7824,0.0023985856024963,0.0036236461515279,0.0016471158545826,0.0019765302969453,1185.9,245,5,1185.8,r-random-buffer_sl24_st12_bu500_re0.7
smd,lstm,reservoir,24,12,B1,500.0,,,0.5,,,,-0.0014105472536587,0.0925251301686905,0.0014105472536587,0.7572189917296467,0.7609226362928018,0.8047559276073557,5,10,10,0.7998,0.7148,0.7126,0.7566,0.8023,0.8032,0.7245,0.6829,0.7917,0.8023,0.0014891783352846,0.002249765586009,0.0010226231970494,0.0012271423889595,736.3,243,5,736.3,r-reservoir_sl24_st12_bu500_re0.5
smd,lstm,reservoir,24,12,B1,100.0,,,0.5,,,,-0.0226938905384099,0.0803011476050909,0.0226938905384099,0.7562196818554481,0.7336074057854585,0.8105351367589905,5,10,10,0.7998,0.7108,0.7105,0.8105,0.7495,0.7591,0.7035,0.6524,0.8036,0.7495,5.437838992248581e-06,0.0022874795322323,0.001039765919104,0.0012477136131282,748.6,245,5,748.6,r-reservoir_sl24_st12_bu100_re0.5
smd,lstm,reservoir,24,12,B1,250.0,,,0.5,,,,-0.0153494286568295,0.0617027778036854,0.0153494286568295,0.7631832279847032,0.7464263190986555,0.818898548784522,5,10,10,0.7998,0.7269,0.6692,0.8189,0.8011,0.7785,0.7041,0.6574,0.7911,0.8011,0.0014134110140038,0.0021353006438844,0.0009705935372757,0.0011647071066087,698.8,227,5,698.8,r-reservoir_sl24_st12_bu250_re0.5
smd,lstm,reservoir,24,12,B1,1000.0,,,0.5,,,,-0.0032235348690888,0.0529665212107861,0.0032235348690888,0.7437105935568245,0.7410409604377765,0.7997939532050895,5,10,10,0.7998,0.7184,0.6839,0.7374,0.779,0.7866,0.7207,0.6774,0.7414,0.779,0.00152041821968,0.0022969610193285,0.0010440756641218,0.0012528853552066,751.7,242,5,751.7,r-reservoir_sl24_st12_bu1000_re0.5
smd,lstm,reservoir,24,12,B1,2000.0,,,0.5,,,,-0.0081729121254288,0.0564578664212534,0.0081729121254288,0.7530071246793107,0.7478503187360197,0.8118200758357742,5,10,10,0.7998,0.7178,0.7051,0.806,0.7363,0.7994,0.6879,0.7038,0.8118,0.7363,0.0014350759958597,0.0021680308612439,0.0009854706820003,0.0011825601792436,709.5,227,5,709.5,r-reservoir_sl24_st12_bu2000_re0.5
smd,lstm,reservoir,24,12,B1,4000.0,,,0.5,,,,-0.0017222400606926,0.0624128114616823,0.0017222400606926,0.7544377708032004,0.7514025023227324,0.822549704623953,5,10,10,0.7998,0.713,0.6996,0.7741,0.7857,0.8225,0.6821,0.6894,0.7772,0.7857,0.0014867144783305,0.0022460433316269,0.0010209312012768,0.0012251121303501,735.1,232,5,735.1,r-reservoir_sl24_st12_bu4000_re0.5
smd,lstm,reservoir,24,12,B1,500.0,,,0.3,,,,-0.0169077623369339,0.0629067400047968,0.0169077623369339,0.7531269700634647,0.7419862182347942,0.7997939532050895,5,10,10,0.7998,0.7006,0.7054,0.7638,0.7961,0.7769,0.6984,0.6558,0.7827,0.7961,0.0011238889031531,0.0016979071726343,0.0007717776572933,0.000926129515341,555.7,235,5,555.7,r-reservoir_sl24_st12_bu500_re0.3
smd,lstm,reservoir,24,12,B1,500.0,,,0.7,,,,-0.010073212122977,0.0698349411725756,0.010073212122977,0.7602689135676005,0.7486186211182383,0.8099642003601932,5,10,10,0.7998,0.7136,0.6733,0.8047,0.81,0.7846,0.7022,0.6431,0.8033,0.81,0.002433977712319,0.0036771145299007,0.0016714196515618,0.0020056948783388,1203.4,244,5,1203.4,r-reservoir_sl24_st12_bu500_re0.7
smd,lstm,ewc,24,12,B1,,,,,1000.0,,,-0.0454417704819042,0.1040874503716237,0.0454417704819042,0.7650788013208795,0.744426571321388,0.8163635783655737,5,10,10,0.7998,0.6971,0.704,0.8081,0.8164,0.727,0.6945,0.6682,0.816,0.8164,0.0008622053512064,0.0013025706063917,0.0005920789555568,0.0007104916508348,426.3,226,5,426.3,r-ewc_sl24_st12_la1000
smd,lstm,ewc,24,12,B1,,,,,100.0,,,-0.0462272472420281,0.0753909198334841,0.0462272472420281,0.7576657315829141,0.7290326500211634,0.8019828374162725,5,10,10,0.7998,0.7125,0.7037,0.7704,0.802,0.6568,0.6856,0.7131,0.7877,0.802,3.0389675635590987e-06,0.001278371079149,0.0005810791001183,0.0006972919790307,418.4,221,5,418.4,r-ewc_sl24_st12_la100
smd,lstm,ewc,24,12,B1,,,,,500.0,,,-0.0431312038709027,0.0561518490577543,0.0431312038709027,0.751913339739126,0.7296628766767673,0.8136389371337938,5,10,10,0.7998,0.6995,0.6925,0.7983,0.7695,0.7037,0.689,0.6725,0.8136,0.7695,0.0008637895454025,0.0013049639165141,0.0005931668176994,0.0007117970988146,427.1,229,5,427.1,r-ewc_sl24_st12_la500
smd,lstm,ewc,24,12,B1,,,,,5000.0,,,-0.0575932975700886,0.0925971614327791,0.0575932975700886,0.7605378853012226,0.7408774954671464,0.8345372680663871,5,10,10,0.7998,0.7057,0.6702,0.7939,0.8331,0.6548,0.6664,0.7155,0.8345,0.8331,0.0008597363526773,0.0012988405844117,0.0005903834800358,0.0007084571043758,425.1,226,5,424.7,r-ewc_sl24_st12_la5000
smd,lstm,ewc,24,12,B1,,,,,10000.0,,,-0.0329085214173982,0.0513719588223092,0.0329085214173982,0.7369956325458854,0.7192800910565491,0.7997939532050895,5,10,10,0.7998,0.7075,0.6828,0.7757,0.7192,0.7213,0.7179,0.6747,0.7633,0.7192,0.000905035620705,0.0013672761316296,0.0006214906272549,0.0007457855043746,447.5,241,5,447.5,r-ewc_sl24_st12_la10000
smd,lstm,lwf,24,12,B1,,,,,,1.0,2.0,-0.0419154858042341,0.107719538611641,0.0419154858042341,0.787711656927876,0.758255500933723,0.8724322064341811,5,10,10,0.7998,0.6704,0.7582,0.8724,0.8377,0.765,0.6384,0.7141,0.8361,0.8377,0.0007755236534941,0.0011716168476448,0.000532554354518,0.0006390624931268,383.4,178,5,383.4,r-lwf_sl24_st12_al1.0_te2.0
smd,lstm,lwf,24,12,B1,,,,,,0.5,2.0,-0.0551916802437902,0.1071413950748531,0.0551916802437902,0.7745331529629921,0.7413319541634217,0.8367560970452503,5,10,10,0.7998,0.6912,0.7485,0.8188,0.8144,0.704,0.6684,0.6832,0.8368,0.8144,0.0009510148119972,0.0014367388680868,0.0006530646869776,0.0007836741811091,470.2,220,5,470.2,r-lwf_sl24_st12_al0.5_te2.0
smd,lstm,lwf,24,12,B1,,,,,,2.0,2.0,0.017860641285021,0.0799490980682372,-0.017860641285021,0.7529827058469301,0.756454841618405,0.8419438306499143,5,10,10,0.7998,0.6564,0.6649,0.8419,0.8019,0.7873,0.6768,0.7392,0.7771,0.8019,0.0007854977747113,0.0011866851803846,0.0005394036210103,0.0006472815593743,388.4,178,5,388.4,r-lwf_sl24_st12_al2.0_te2.0
smd,lstm,lwf,24,12,B1,,,,,,1.0,1.0,0.0099302656050263,0.0845322320942376,-0.0099302656050263,0.7422170867141841,0.7404875091002154,0.8292958588640962,5,10,10,0.7998,0.6231,0.6688,0.7901,0.8293,0.8071,0.6653,0.6513,0.7494,0.8293,2.348416044005041e-06,0.0009878839078326,0.0004490393261004,0.0005388445817322,323.3,145,5,323.3,r-lwf_sl24_st12_al1.0_te1.0
smd,lstm,lwf,24,12,B1,,,,,,1.0,4.0,-0.0200130131330495,0.092930465206027,0.0200130131330495,0.7562582058442484,0.7548860099839491,0.8182130432938057,5,10,10,0.7998,0.7023,0.7077,0.7897,0.7819,0.758,0.7075,0.7088,0.8182,0.7819,0.000995679522557,0.00150421576212,0.0006837361911466,0.0008204795709733,492.3,231,5,492.3,r-lwf_sl24_st12_al1.0_te4.0
smd,lstm,naive,6,6,B2,,,,,,,,-0.0755623859796586,0.0960875199381603,0.0755623859796586,0.7670069837654012,0.7305016747736351,0.8976170988870602,5,10,10,0.7967,0.7267,0.6492,0.8976,0.7647,0.7143,0.6074,0.7377,0.8284,0.7647,0.0003648320214936,0.0005511673835045,0.0002505312345488,0.0003006361489556,180.4,133,5,181.0,r-naive_sl6_st6
smd,lstm,cumulative,6,6,B2,,,,,,,,-0.0059918143515605,0.0896685403465289,0.0059918143515605,0.7675484256374032,0.7712172225361282,0.8920709081468188,5,10,10,0.7967,0.7284,0.6935,0.8921,0.727,0.7945,0.7446,0.6999,0.8901,0.727,0.0011314719124966,0.0017093631501053,0.0007769850515644,0.0009323780985409,559.4,163,5,559.5,r-cumulative_sl6_st6
smd,lstm,experts,6,6,B2,,,,,,,,-0.1124836224171142,0.0783795759214511,0.1124836224171142,0.7737882796502717,0.6816221564186918,0.8812281038161968,5,10,10,0.7967,0.7453,0.6812,0.8812,0.7645,0.6565,0.6689,0.6892,0.6291,0.7645,0.000394433178183,0.000595887120589,0.0002708584487852,0.0003250286718038,195.0,139,5,195.0,r-experts_sl6_st6
smd,lstm,random-buffer,6,6,B2,500.0,,,0.5,,,,-0.060983556060887,0.0943783498379295,0.060983556060887,0.766673130832217,0.730385008062289,0.8996016994484307,5,10,10,0.7967,0.7281,0.6538,0.8913,0.7635,0.6671,0.6878,0.634,0.8996,0.7635,0.0008756267007861,0.0013228468148798,0.0006012953488427,0.000721551466037,432.9,201,5,432.9,r-random-buffer_sl6_st6_bu500_re0.5
smd,lstm,reservoir,6,6,B2,500.0,,,0.5,,,,-0.0215251622799372,0.1096653861118126,0.0215251622799372,0.7788655743729402,0.7586072902961546,0.8821915849924331,5,10,10,0.7967,0.7281,0.6773,0.8822,0.81,0.7804,0.6752,0.646,0.8814,0.81,2.5380037569973696e-06,0.0010676358117877,0.0004852901525485,0.0005823456592392,349.4,161,5,349.4,r-reservoir_sl6_st6_bu500_re0.5
smd,lstm,ewc,6,6,B2,,,,,1000.0,,,-0.0785727628965308,0.0934283687267825,0.0785727628965308,0.7729649122588296,0.7250403085564232,0.8936079640139383,5,10,10,0.7967,0.731,0.6538,0.8936,0.7897,0.6913,0.5853,0.7194,0.8395,0.7897,0.0004522783115053,0.0006832762446335,0.0003105808011586,0.0003726954434749,223.6,149,5,223.6,r-ewc_sl6_st6_la1000
