dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,final_c0,final_c1,final_c2,final_c3,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c4,diag_c5,diag_c6,diag_c7,final_c4,final_c5,final_c6,final_c7
yahoo-a1,gru,reservoir,16,16,168,B7,50.0,,,0.5,,,,-0.0058726432159258,-0.0728329903830499,0.0058726432159258,0.854266522013887,0.8473576757264554,0.9928869920867788,8,28,28,0.9897,0.9799,0.9895,0.958,0.9837,0.9786,0.9892,0.9569,0.0001922060361459,0.0002903739030435,0.0001319888507514,0.0001583850522921,95.0,111,8,95.0,r-reservoir_sl16_st16_sp168_bu50_re0.5,0.6678,0.8175,0.8847,0.5471,0.623,0.8149,0.8855,0.5471
yahoo-a1,gru,ewc,16,16,168,B7,,,,,1000.0,,,-0.0139855078062534,-0.0885929587562438,0.0139855078062534,0.8343299110344482,0.8139912100135008,0.9942206810705077,8,28,28,0.9897,0.9789,0.9925,0.9639,0.9798,0.9719,0.9828,0.9516,0.0001500056550038,0.0002266199771634,0.0001030094863995,0.0001236104907638,74.2,81,8,74.2,r-ewc_sl16_st16_sp168_la1000,0.6444,0.7241,0.8617,0.5194,0.5607,0.6819,0.8639,0.5194
yahoo-a1,gru,lwf,16,16,168,B7,,,,,,1.0,2.0,-0.0149261504825234,-0.0872940954383435,0.0149261504825234,0.8396036762188988,0.8196744128718312,0.993687205477016,8,28,28,0.9897,0.9787,0.9927,0.9629,0.9766,0.9733,0.9819,0.9491,0.0001319613240538,0.0001993596324268,9.06184874985936e-05,0.0001087411449283,65.2,76,8,65.3,r-lwf_sl16_st16_sp168_al1.0_te2.0,0.6596,0.7312,0.8607,0.5414,0.5899,0.6818,0.8635,0.5414
yahoo-a1,gru,gdumb,16,16,168,B7,50.0,,,0.5,,,,-0.0026409718320274,-0.0701977674165197,0.0026409718320274,0.8548039897591988,0.8510484936934591,0.9949319818618296,8,28,28,0.9897,0.9782,0.992,0.9576,0.9849,0.9796,0.9916,0.9575,0.0001960786500381,0.0002962244269573,0.0001346482311938,0.0001615761957635,96.9,105,8,97.0,r-gdumb_sl16_st16_sp168_bu50_re0.5,0.6509,0.8181,0.8847,0.5672,0.6209,0.8203,0.8865,0.5672
yahoo-a1,gru,derpp,16,16,168,B7,50.0,,,0.5,,0.5,0.5,-0.0034620550620292,-0.0652843983547251,0.0034620550620292,0.8596168045079009,0.8566412997400548,0.9928869920867788,8,28,28,0.9897,0.9794,0.9886,0.9582,0.9834,0.9769,0.9879,0.9577,0.0002727341068379,0.0004120311135051,0.000187287879686,0.000224743233819,134.8,110,8,134.9,r-derpp_sl16_st16_sp168_bu50_re0.5_al0.5_te0.5,0.6956,0.8092,0.882,0.5742,0.6858,0.8045,0.8827,0.5742
yahoo-a1,gru,naive,24,24,168,B7,,,,,,,,-0.0213513409303259,-0.0731033706146146,0.0213513409303259,0.8427103508678786,0.8246920500295885,0.9959327661340528,8,28,28,0.9908,0.9796,0.9953,0.9555,0.9908,0.9629,0.9928,0.9377,0.0002419800066982,0.0003655695752972,0.0001661689436321,0.000199400631665,119.6,115,8,119.7,r-naive_sl24_st24_sp168,0.7869,0.603,0.8152,0.6153,0.6817,0.5922,0.8241,0.6153
yahoo-a1,gru,cumulative,24,24,168,B7,,,,,,,,-0.0181746660867975,-0.0999991034642437,0.0181746660867975,0.8180066805242208,0.7907377852784792,0.9953517327246316,8,28,28,0.9908,0.9846,0.9924,0.9593,0.9869,0.971,0.9934,0.8999,0.0006562599166051,0.0009914400047816,0.0004506558594332,0.0005407841453483,324.5,376,8,324.5,r-cumulative_sl24_st24_sp168,0.67,0.5928,0.8044,0.5497,0.5529,0.5801,0.792,0.5497
yahoo-a1,gru,experts,24,24,168,B7,,,,,,,,0.0024421371616093,-0.0989110043003099,-0.0024421371616093,0.815113708042909,0.8194660511683665,0.998172970351898,8,28,28,0.9908,0.9874,0.9975,0.9434,0.9982,0.9779,0.9922,0.932,0.000283606827127,0.0004284569984062,0.0001947538892382,0.0002337031091679,140.2,323,8,140.2,r-experts_sl24_st24_sp168,0.5872,0.683,0.7352,0.5963,0.5771,0.6646,0.8173,0.5963
yahoo-a1,gru,strb,24,24,168,B7,50.0,0.2,0.9,0.5,,,,-0.0080381558033897,-0.0466204554321905,0.0080381558033897,0.864656443471135,0.8536233870094891,0.9929860967005604,8,28,28,0.9908,0.9744,0.9923,0.9506,0.984,0.9704,0.991,0.9611,0.0002406983945963,0.0003636333889232,0.0001652886223953,0.0001983447665278,119.0,127,8,119.0,r-strb_sl24_st24_sp168_bu50_no0.2_re0.9_re0.5,0.7146,0.7837,0.9032,0.6076,0.6335,0.7779,0.9035,0.6076
yahoo-a1,gru,random-buffer,24,24,168,B7,50.0,,,0.5,,,,-0.0145844454559999,-0.0398449929724141,0.0145844454559999,0.8629758067401048,0.8421255762358699,0.9960572732932144,8,28,28,0.9908,0.9752,0.9961,0.9449,0.9916,0.9746,0.9939,0.9599,0.0002475869679399,0.0003740402521429,0.0001700190743644,0.0002040211777784,122.4,131,8,122.4,r-random-buffer_sl24_st24_sp168_bu50_re0.5,0.7538,0.7679,0.8887,0.5865,0.5891,0.7495,0.8917,0.5865
yahoo-a1,gru,reservoir,24,24,168,B7,50.0,,,0.5,,,,-0.0168132448426261,-0.0273272581339431,0.0168132448426261,0.8746211530526535,0.8472805968476456,0.9952687279518572,8,28,28,0.9908,0.9784,0.9953,0.9572,0.9857,0.9767,0.9942,0.9611,0.0002400986840795,0.0003627273805222,0.0001648767171893,0.0001978506633328,118.7,120,8,118.7,r-reservoir_sl24_st24_sp168_bu50_re0.5,0.8192,0.7633,0.8987,0.594,0.609,0.7573,0.9003,0.594
yahoo-a1,gru,ewc,24,24,168,B7,,,,,1000.0,,,-0.0217226727772829,-0.0623836216960108,0.0217226727772829,0.8457295961281941,0.8263765912398529,0.9958912637476656,8,28,28,0.9908,0.9802,0.9955,0.9492,0.99,0.9677,0.9937,0.9525,0.0002336494269831,0.0003529842112006,0.0001604484043963,0.0001925358068042,115.5,118,8,115.5,r-ewc_sl24_st24_sp168_la1000,0.8029,0.6224,0.8267,0.5981,0.6476,0.6233,0.8382,0.5981
yahoo-a1,gru,lwf,24,24,168,B7,,,,,,1.0,2.0,-0.0158533846313811,-0.0688644706625456,0.0158533846313811,0.8363456985594535,0.825742012057157,0.9959327661340528,8,28,28,0.9908,0.9795,0.9953,0.9577,0.992,0.9617,0.9917,0.9316,0.0002704909579145,0.0004086422922116,0.0001857473986708,0.0002228948935408,133.7,123,8,133.7,r-lwf_sl24_st24_sp168_al1.0_te2.0,0.7648,0.5879,0.8152,0.5996,0.7012,0.6033,0.8249,0.5996
yahoo-a1,gru,gdumb,24,24,168,B7,50.0,,,0.5,,,,-0.0073468484448368,-0.0334947702846047,0.0073468484448368,0.8724814507097125,0.8614801739910867,0.995019713633534,8,28,28,0.9908,0.9752,0.995,0.9452,0.9916,0.9733,0.9947,0.9604,0.0002504583113397,0.0003783781137766,0.000171991036344,0.0002063870774325,123.8,122,8,123.8,r-gdumb_sl24_st24_sp168_bu50_re0.5,0.7783,0.7752,0.8966,0.6235,0.6808,0.7699,0.8977,0.6235
yahoo-a1,gru,derpp,24,24,168,B7,50.0,,,0.5,,0.5,0.5,-0.0149870604572214,-0.018294398720091,0.0149870604572214,0.8844533115127737,0.8592028099904402,0.9955592446565678,8,28,28,0.9908,0.9786,0.9954,0.9713,0.9834,0.976,0.9941,0.9489,0.0002988367103809,0.0004514654362888,0.0002052132147577,0.000246252221531,147.8,123,8,147.8,r-derpp_sl24_st24_sp168_bu50_re0.5_al0.5_te0.5,0.8375,0.7879,0.8954,0.6187,0.6767,0.7779,0.8979,0.6187
yahoo-a1,gru,naive,8,4,168,B7,,,,,,,,0.0200916889492144,-0.0707205220336106,-0.0200916889492144,0.8137753762645825,0.8398457092045519,0.9833733440028452,8,28,28,0.9364,0.9761,0.9792,0.9236,0.9463,0.9802,0.9742,0.9369,0.0001724188797182,0.0002604805971034,0.0001184010144652,0.0001420795826381,85.2,82,8,85.3,r-naive_sl8_st4_sp168,0.5702,0.6787,0.9106,0.5355,0.7661,0.6635,0.9159,0.5355
yahoo-a1,gru,cumulative,8,4,168,B7,,,,,,,,-0.0083625225739037,-0.0726184347610495,0.0083625225739037,0.8219626049989832,0.8066788773831663,0.9835511692006758,8,28,28,0.9364,0.9757,0.9721,0.9203,0.9364,0.9776,0.9747,0.9025,0.0008977252979503,0.0013562321134845,0.0006164708183444,0.00073976129514,443.9,198,8,443.9,r-cumulative_sl8_st4_sp168,0.6948,0.6609,0.9118,0.5038,0.5626,0.6827,0.9131,0.5038
yahoo-a1,gru,experts,8,4,168,B7,,,,,,,,0.0022453971334348,-0.0802222452328283,-0.0022453971334348,0.83621730486294,0.8417315618826449,0.9830176936071842,8,28,28,0.9364,0.9736,0.9787,0.9296,0.9503,0.97,0.9695,0.9085,0.0002788685427036,0.0004212986688899,0.0001915002500011,0.0002297984188888,137.9,187,8,138.0,r-experts_sl8_st4_sp168,0.7358,0.6837,0.8822,0.5696,0.8241,0.6559,0.886,0.5696
yahoo-a1,gru,strb,8,4,168,B7,50.0,0.2,0.9,0.5,,,,0.0003474337918404,-0.0458110139094845,-0.0003474337918404,0.8430698732668516,0.8384135604964038,0.9828398684093536,8,28,28,0.9364,0.9754,0.9804,0.9407,0.9557,0.9762,0.9791,0.939,0.000231518879596,0.0003497655018778,0.0001589847250013,0.0001907807768764,114.5,107,8,114.5,r-strb_sl8_st4_sp168_bu50_no0.2_re0.9_re0.5,0.7403,0.6747,0.9123,0.5843,0.6793,0.6811,0.9126,0.5843
yahoo-a1,gru,random-buffer,8,4,168,B7,50.0,,,0.5,,,,-0.0022213399359292,-0.0570720457184695,0.0022213399359292,0.8402800679255633,0.8317031197589777,0.9862075102331376,8,28,28,0.9364,0.9803,0.9816,0.9334,0.9302,0.985,0.9824,0.9485,0.0002231268420381,0.000337087290782,0.0001532219099508,0.0001838653808312,110.3,112,8,110.3,r-random-buffer_sl8_st4_sp168_bu50_re0.5,0.7399,0.7024,0.9241,0.5242,0.6631,0.6954,0.9247,0.5242
yahoo-a1,gru,reservoir,8,4,168,B7,50.0,,,0.5,,,,0.0046892881969719,-0.0940587429171463,-0.0046892881969719,0.8070116654008793,0.8111880139750115,0.9870187605583712,8,28,28,0.9364,0.9737,0.98,0.927,0.9654,0.9729,0.9764,0.9118,0.0002905193720007,0.0004389000764446,0.0001995009097794,0.0002393991666651,143.6,94,8,143.7,r-reservoir_sl8_st4_sp168_bu50_re0.5,0.5717,0.6616,0.912,0.4936,0.6023,0.6538,0.9132,0.4936
yahoo-a1,gru,ewc,8,4,168,B7,,,,,1000.0,,,0.0081354670725629,-0.0632244424869087,-0.0081354670725629,0.8277296898616329,0.8388157067409105,0.98328443140393,8,28,28,0.9364,0.977,0.981,0.9283,0.9345,0.9784,0.9755,0.9336,0.0001915893920525,0.0002894423123619,0.0001315652989588,0.0001578770134031,94.7,82,8,94.7,r-ewc_sl8_st4_sp168_la1000,0.6446,0.689,0.9126,0.553,0.751,0.6718,0.9128,0.553
yahoo-a1,gru,lwf,8,4,168,B7,,,,,,1.0,2.0,0.0162828981343935,-0.0672450759057654,-0.0162828981343935,0.8190220072279163,0.8441500162470628,0.98328443140393,8,28,28,0.9364,0.9764,0.9812,0.9255,0.946,0.9779,0.9739,0.937,0.0001797129410567,0.0002715000484295,0.0001234095995385,0.0001480904488909,88.9,78,8,88.9,r-lwf_sl8_st4_sp168_al1.0_te2.0,0.5962,0.6715,0.9134,0.5517,0.7835,0.6695,0.9137,0.5517
yahoo-a1,lstm,gdumb,12,12,336,B1,50.0,,,0.5,,,,-0.17660059174151443,-0.09586067952087285,0.17660059174151443,0.7415863789843022,0.6304179548719799,0.8834677033775704,4,6,6,0.8527,0.8426,0.6363,0.6347,0.4372,0.8392,0.6106,0.6347,0.0002738858455204,0.0004137710945339,0.0001880813012714,0.0002256897932624,135.4,95,4,135.4,r-gdumb_sl12_st12_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,100.0,,,0.5,,,,-0.23162464014083387,-0.14055966081551727,0.23162464014083387,0.7117137310144123,0.6006371386950077,0.8834677033775704,4,6,6,0.8527,0.8369,0.5278,0.6295,0.3607,0.8319,0.5805,0.6295,0.0001800947277147,0.0002720768299096,0.0001236717827566,0.0001484050471529,89.0,72,4,89.1,r-gdumb_sl12_st12_sp336_bu100_re0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,250.0,,,0.5,,,,-0.19018036707121397,-0.11365456831813893,0.19018036707121397,0.7150313746271106,0.6065844145138335,0.8834677033775704,4,6,6,0.8527,0.8219,0.5428,0.6427,0.3734,0.8288,0.5814,0.6427,0.0001512382349458,0.0002284820885504,0.0001038558881348,0.0001246262004156,74.8,59,4,74.8,r-gdumb_sl12_st12_sp336_bu250_re0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,500.0,,,0.5,,,,-0.1884163806037459,-0.12225555199729506,0.1884163806037459,0.7204295057483125,0.6333099907804653,0.8834677033775704,4,6,6,0.8527,0.8285,0.5593,0.6412,0.4395,0.8318,0.6208,0.6412,0.0001815390458548,0.0002742588232746,0.0001246636874424,0.0001495951358322,89.8,63,4,89.8,r-gdumb_sl12_st12_sp336_bu500_re0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,1000.0,,,0.5,,,,-0.20391919518387114,-0.11685694423172603,0.20391919518387114,0.7160873893573767,0.5992438186273896,0.8834677033775704,4,6,6,0.8527,0.8259,0.5407,0.6451,0.3685,0.8267,0.5567,0.6451,0.0001578645406988,0.0002384927328717,0.0001084063280089,0.0001300864048628,78.1,56,4,78.1,r-gdumb_sl12_st12_sp336_bu1000_re0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,50.0,,,,,,,-0.2328732024636241,-0.12725572922629028,0.2328732024636241,0.7143469414931798,0.5808489138215932,0.8834677033775704,4,6,6,0.8527,0.8283,0.5275,0.6489,0.3159,0.8276,0.5311,0.6489,0.0001372183167459,0.0002073015967735,9.422851649449312e-05,0.000113073080279,67.8,59,4,67.9,r-gdumb_sl12_st12_sp336_bu50,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,336,B1,50.0,,,0.3,,,,-0.1911052854100493,-0.11515128165006566,0.1911052854100493,0.7230966953150968,0.6242589152261999,0.8834677033775704,4,6,6,0.8527,0.8374,0.5578,0.6445,0.4163,0.8355,0.6007,0.6445,0.0001555785207334,0.0002350391444563,0.0001068365284164,0.0001282026160399,76.9,63,4,76.9,r-gdumb_sl12_st12_sp336_bu50_re0.3,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.5,,0.5,0.5,-0.1627077616543945,-0.09838494758470556,0.1627077616543945,0.7464346039185992,0.6663168551418959,0.8834677033775704,4,6,6,0.8527,0.8553,0.6368,0.6409,0.5262,0.826,0.6722,0.6409,0.0002984921148564,0.0004509448410494,0.0002049758738986,0.0002459689671507,147.6,83,4,147.6,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,100.0,,,0.5,,0.5,0.5,-0.22993908219548798,-0.11318340662550504,0.22993908219548798,0.720633245332491,0.5823013927273651,0.8834677033775704,4,6,6,0.8527,0.8451,0.5373,0.6475,0.322,0.8324,0.5273,0.6475,0.0002315883979737,0.0003498705262729,0.0001590327429391,0.0001908377833338,114.5,64,4,114.5,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,250.0,,,0.5,,0.5,0.5,-0.19193942344691214,-0.1059071343154566,0.19193942344691206,0.7230928490436701,0.596936746560384,0.8834677033775704,4,6,6,0.8527,0.83,0.5717,0.638,0.3671,0.8365,0.5461,0.638,0.0001983442533924,0.0002996471711224,0.0001362039614003,0.0001634432097221,98.1,52,4,98.1,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,500.0,,,0.5,,0.5,0.5,-0.19975238090130476,-0.10846372355629104,0.19975238090130476,0.7213530532957889,0.601307667983872,0.8834677033775704,4,6,6,0.8527,0.8368,0.543,0.653,0.3775,0.8332,0.5416,0.653,0.0002269166663898,0.0003428127409859,0.0001558245808468,0.0001869881601391,112.2,57,4,112.2,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,1000.0,,,0.5,,0.5,0.5,-0.18421805789145615,-0.10028806511359684,0.18421805789145615,0.716618972200601,0.5997516050371002,0.8834677033775704,4,6,6,0.8527,0.8262,0.5419,0.6457,0.3782,0.8281,0.547,0.6457,0.0001927559440486,0.0002912046724991,0.0001323664052069,0.0001588382672922,95.3,52,4,95.3,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,,,0.5,0.5,-0.1960993284590747,-0.11509787586980287,0.1960993284590747,0.7093815249431235,0.5992041704623525,0.8834677033775704,4,6,6,0.8527,0.8244,0.5334,0.6271,0.3799,0.8218,0.5681,0.6271,0.0001761279750081,0.0002660840864509,0.0001209478823513,0.0001451362040995,87.1,58,4,87.1,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.3,,0.5,0.5,-0.1657218036079042,-0.10112233403561642,0.1657218036079042,0.7316936928283949,0.6389820043911176,0.8834677033775704,4,6,6,0.8527,0.8361,0.6007,0.6373,0.467,0.8233,0.6284,0.6373,0.0002297729657666,0.0003471278749688,0.0001577861921887,0.00018934168278,113.6,65,4,113.6,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.5,,0.1,0.5,-0.1589112876724584,-0.10380406695376947,0.1589112876724584,0.7346936600993058,0.656076534155983,0.8834677033775704,4,6,6,0.8527,0.8371,0.6071,0.6419,0.5057,0.8247,0.652,0.6419,0.0002562416291645,0.0003871152200768,0.0001759624346618,0.0002111527854149,126.7,75,4,126.7,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.5,,1.0,0.5,-0.17043286594614834,-0.09595758962566664,0.17043286594614834,0.7562976632940738,0.6704181546099223,0.8834677033775704,4,6,6,0.8527,0.861,0.6728,0.6388,0.534,0.8356,0.6734,0.6388,0.0003022909791398,0.0004566839482658,0.0002075844593772,0.0002490994888885,149.5,87,4,149.5,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.5,,0.5,0.1,-0.18692985208912302,-0.10536818958136297,0.18692985208912302,0.7415938662698245,0.6403219554408351,0.8834677033775704,4,6,6,0.8527,0.8454,0.6295,0.6388,0.4593,0.8326,0.6307,0.6388,0.0002875633876882,0.0004344343441535,0.0001974710240779,0.0002369633200756,142.2,86,4,142.2,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,,,,,,,,
yahoo-a1,lstm,derpp,12,12,336,B1,50.0,,,0.5,,0.5,1.0,-0.14796295697334402,-0.08972585884626004,0.14796295697334402,0.7494186187770566,0.665289205926344,0.8834677033775704,4,6,6,0.8527,0.8506,0.6548,0.6397,0.5273,0.827,0.6672,0.6397,0.0002683834370216,0.0004054583700015,0.0001843003982645,0.0002211579717369,132.7,76,4,132.7,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,,,,,,,,
yahoo-a1,lstm,gdumb,6,6,336,B2,50.0,,,0.5,,,,-0.11733773249978312,-0.05431343223858981,0.11733773249978312,0.7523821069128438,0.6812820063316258,0.8750706110619904,4,6,6,0.807,0.8751,0.7007,0.6268,0.5243,0.8673,0.7067,0.6268,0.0001992208943871,0.0003009715502746,0.0001368059725662,0.0001641655777084,98.5,70,4,98.5,r-gdumb_sl6_st6_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,derpp,6,6,336,B2,50.0,,,0.5,,0.5,0.5,-0.12633489131870057,-0.05583487959276808,0.12633489131870057,0.7611402648368786,0.6831243463625415,0.8660109048040083,4,6,6,0.807,0.866,0.7437,0.6279,0.5454,0.8487,0.7105,0.6279,0.0002250638794798,0.0003400136563299,0.0001545525235505,0.0001854611327794,111.3,53,4,111.3,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,gdumb,8,8,336,B2,50.0,,,0.5,,,,-0.18899873136931808,-0.08552537760710728,0.1889987313693181,0.7036494217772706,0.5897508909327367,0.8640140734116122,4,6,6,0.7944,0.84,0.5921,0.5881,0.3475,0.8411,0.5823,0.5881,0.0002457666187018,0.0003712901724692,0.0001687690404534,0.0002025211320157,121.5,94,4,121.5,r-gdumb_sl8_st8_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,derpp,8,8,336,B2,50.0,,,0.5,,0.5,0.5,-0.16899931284404224,-0.05926242071764239,0.16899931284404224,0.7340467142611249,0.6088970887715414,0.8640140734116122,4,6,6,0.7944,0.8598,0.664,0.618,0.3731,0.8396,0.6049,0.618,0.0002872370049736,0.0004339412637872,0.0001972468782979,0.0002366943854892,142.0,81,4,142.0,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,gdumb,10,10,336,B2,50.0,,,0.5,,,,-0.2220394328449614,-0.09999882229915985,0.2220394328449613,0.7169324979011025,0.5990978001910944,0.8725478137875899,4,6,6,0.8026,0.8534,0.5923,0.6195,0.3415,0.8426,0.5928,0.6195,0.0002313382642425,0.0003494926385163,0.0001588610129618,0.0001906316255545,114.4,83,4,114.4,r-gdumb_sl10_st10_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,derpp,10,10,336,B2,50.0,,,0.5,,0.5,0.5,-0.18410736992135193,-0.06848103101646097,0.18410736992135188,0.7163590016538198,0.5927107472848736,0.8725478137875899,4,6,6,0.8026,0.8565,0.6088,0.5975,0.3281,0.8469,0.5982,0.5975,0.0002942377423109,0.0004445175779632,0.0002020541806711,0.0002424633972921,145.5,76,4,145.5,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,gdumb,16,16,336,B2,50.0,,,0.5,,,,-0.18605700176717588,-0.09621341269912305,0.18605700176717588,0.7115284525587433,0.602504604267341,0.869554180548945,4,6,6,0.7787,0.8685,0.5372,0.6617,0.3717,0.8391,0.5375,0.6617,0.0002309354073549,0.0003488840253365,0.0001585843691557,0.0001902996561808,114.2,82,4,114.2,r-gdumb_sl16_st16_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,derpp,16,16,336,B2,50.0,,,0.5,,0.5,0.5,-0.16123427867072174,-0.08375579277046813,0.16123427867072174,0.7189041955611719,0.6164269957292007,0.869554180548945,4,6,6,0.7787,0.8662,0.5718,0.6589,0.394,0.8495,0.5634,0.6589,0.0002732709099127,0.0004128420849351,0.0001876562604189,0.0002251858245162,135.1,71,4,135.1,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,gdumb,24,24,336,B2,50.0,,,0.5,,,,-0.20964368754968868,-0.09937329951523304,0.20964368754968868,0.7952676538720903,0.6541701797310431,0.9196586728302847,4,6,6,0.9082,0.8853,0.6672,0.7203,0.4517,0.8542,0.5904,0.7203,0.0002312911352058,0.0003494214386591,0.0001588287511581,0.0001905926875009,114.4,81,4,114.4,r-gdumb_sl24_st24_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,lstm,derpp,24,24,336,B2,50.0,,,0.5,,0.5,0.5,-0.19359715138052905,-0.09519630701034215,0.19359715138052905,0.7940527061970181,0.6731394677837008,0.9196586728302847,4,6,6,0.9082,0.8929,0.6363,0.7388,0.4904,0.853,0.6104,0.7388,0.0002957179337642,0.0004467537666811,0.0002030707548055,0.0002436830118756,146.2,88,4,146.2,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,,,,,,,,
yahoo-a1,lstm,gdumb,12,12,168,B5,50.0,,,0.5,,,,-0.008895527277830328,-0.11655705457938179,0.008895527277830328,0.820580972742955,0.8121594724569781,0.9899377334993773,8,28,28,0.9764,0.9769,0.9821,0.8493,0.9648,0.9774,0.981,0.8608,0.0001729313038559,0.0002612547382275,0.0001187528012139,0.0001425019370135,85.5,93,8,85.5,r-gdumb_sl12_st12_sp168_bu50_re0.5,0.6514,0.6603,0.922,0.5463,0.5823,0.6628,0.9219,0.5463
yahoo-a1,lstm,derpp,12,12,168,B5,50.0,,,0.5,,0.5,0.5,-0.010423068360481094,-0.10427776199448512,0.010423068360481094,0.8392734466900884,0.8306123831590584,0.9899377334993773,8,28,28,0.9764,0.9767,0.9828,0.9238,0.9632,0.9706,0.982,0.9138,0.0002473820011997,0.0003737306000968,0.0001698784755808,0.000203852124516,122.3,93,8,122.3,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,0.6953,0.6715,0.9081,0.5795,0.6422,0.6844,0.9092,0.5795
yahoo-a1,tcn,gdumb,12,12,336,B1,50.0,,,0.5,,,,-0.21749177204441397,-0.09067848869252691,0.21749177204441397,0.7153469502592744,0.552057542078733,0.879670337167574,4,6,6,0.7988,0.8509,0.6013,0.6104,0.2839,0.8315,0.4824,0.6104,0.000208145054433,0.0003144536616375,0.0001429341021957,0.0001715195594417,102.9,60,4,102.9,r-gdumb_sl12_st12_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,tcn,gdumb,12,12,336,B1,100.0,,,0.5,,,,-0.23223708108694996,-0.12331275439032306,0.23223708108694996,0.6859801853966551,0.5454750897330938,0.879670337167574,4,6,6,0.7988,0.8514,0.4888,0.6049,0.2896,0.8028,0.4846,0.6049,0.0002121785213415,0.0003205471931025,0.000145703861226,0.0001748433318765,104.9,61,4,104.9,r-gdumb_sl12_st12_sp336_bu100_re0.5,,,,,,,,
yahoo-a1,tcn,gdumb,12,12,336,B1,250.0,,,0.5,,,,-0.2108555359739757,-0.11210784853748519,0.21085553597397566,0.682361961242909,0.540221555633287,0.879670337167574,4,6,6,0.7988,0.8473,0.4845,0.5989,0.2828,0.7912,0.488,0.5989,0.0002229468037262,0.0003368152991818,0.0001530986836238,0.0001837166155579,110.2,49,4,110.2,r-gdumb_sl12_st12_sp336_bu250_re0.5,,,,,,,,
yahoo-a1,tcn,gdumb,12,12,336,B1,500.0,,,0.5,,,,-0.2194855336486458,-0.11365412172051209,0.2194855336486458,0.6830986151951435,0.5299270554940956,0.879670337167574,4,6,6,0.7988,0.8396,0.4916,0.6025,0.2531,0.8075,0.4567,0.6025,8.652685469674496e-05,0.0001307198307616,5.941841701278464e-05,7.130141374887899e-05,42.8,46,4,42.8,r-gdumb_sl12_st12_sp336_bu500_re0.5,,,,,,,,
