dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c5,diag_c6,diag_c7,diag_c8,diag_c9,final_c5,final_c6,final_c7,final_c8,final_c9
yahoo-a4,vlstm,reservoir,12,12,336,B1,50.0,,,0.3,,,,-0.0021391130157701,-0.005054816577515,0.0021391130157701,0.7101718363949512,0.7080558471538623,0.8037030079478081,5,10,10,0.7989,0.7985,0.6559,0.6882,0.6093,0.7991,0.7951,0.6511,0.6857,0.6093,0.0001358090980315,0.0002051726296165,9.326052968713664e-05,0.0001119120999293,67.1,45,5,67.2,r-reservoir_sl12_st12_sp336_bu50_re0.3,,,,,,,,,,
yahoo-a4,vlstm,ewc,12,12,336,B1,,,,,1000.0,,,-0.0024578058358002,-0.0062828731651449,0.0024578058358002,0.7089506141318063,0.7076122595687555,0.7998151792362515,5,10,10,0.7989,0.7949,0.651,0.6889,0.6111,0.7991,0.7911,0.6509,0.6859,0.6111,0.0001263032101202,0.0001908116770156,8.673283506973853e-05,0.0001040788419459,62.4,43,5,62.5,r-ewc_sl12_st12_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,ewc,12,12,336,B1,,,,,100.0,,,-0.0022628837044806,-0.0065743055618843,0.0022628837044806,0.7087058970477127,0.7076581295207249,0.7998151792362515,5,10,10,0.7989,0.7945,0.6507,0.6881,0.6113,0.799,0.7917,0.651,0.6853,0.6113,0.0001264628014106,0.0001910527784233,8.684241898008621e-05,0.0001042103594432,62.5,43,5,62.5,r-ewc_sl12_st12_sp336_la100,,,,,,,,,,
yahoo-a4,vlstm,ewc,12,12,336,B1,,,,,500.0,,,-0.0023199838077461,-0.0064815283408819,0.0023199838077461,0.7087983897766985,0.7076408556726748,0.7998151792362515,5,10,10,0.7989,0.7947,0.6507,0.6883,0.6113,0.7995,0.7913,0.6508,0.6853,0.6113,0.0001264484608911,0.0001910311135854,8.683256261542232e-05,0.0001041985509699,62.5,43,5,62.5,r-ewc_sl12_st12_sp336_la500,,,,,,,,,,
yahoo-a4,vlstm,ewc,12,12,336,B1,,,,,5000.0,,,-0.0027582426398481,-0.0061386764476647,0.0027582426398481,0.7088922544447863,0.7073689805872319,0.7998151792362515,5,10,10,0.7989,0.796,0.6524,0.689,0.6082,0.7968,0.7919,0.6526,0.6873,0.6082,0.0001283167545285,0.0001938536249196,8.811553304419955e-05,0.0001057380918754,63.4,44,5,63.5,r-ewc_sl12_st12_sp336_la5000,,,,,,,,,,
yahoo-a4,vlstm,ewc,12,12,336,B1,,,,,10000.0,,,-0.0026080267496422,-0.0056583831125599,0.0026080267496422,0.70917265135986,0.7074862755895976,0.7998151792362515,5,10,10,0.7989,0.7961,0.6535,0.6883,0.6091,0.7962,0.7926,0.6522,0.6874,0.6091,0.0001278697539353,0.0001931783219504,8.780856313339123e-05,0.000105369758817,63.2,44,5,63.2,r-ewc_sl12_st12_sp336_la10000,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,1.0,2.0,-0.0039758436986527,-0.0051862789053963,0.0039758436986527,0.7104504003972606,0.708048620598804,0.7998151792362515,5,10,10,0.7989,0.7997,0.6511,0.6906,0.612,0.7967,0.7961,0.6485,0.6869,0.612,0.0001312197293472,0.0001982392734946,9.010900335593356e-05,0.0001081302701386,64.9,49,5,64.9,r-lwf_sl12_st12_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,0.1,2.0,-0.0035389190699344,-0.0055120111829337,0.0035389190699344,0.7102225466839578,0.708419875553856,0.7998151792362515,5,10,10,0.7989,0.7978,0.6504,0.691,0.613,0.7976,0.7956,0.6496,0.6863,0.613,4.774427197785323e-07,0.0002008408948598,9.12915649293508e-05,0.0001095493299304,65.7,50,5,65.7,r-lwf_sl12_st12_sp336_al0.1_te2.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,0.5,2.0,-0.0035406261024462,-0.0052911853754003,0.0035406261024462,0.7101532921712863,0.7082012840060452,0.7998151792362515,5,10,10,0.7989,0.7981,0.6505,0.6908,0.6124,0.7973,0.7958,0.649,0.6865,0.6124,4.7193373326787995e-07,0.0001985234864362,9.02382216435702e-05,0.0001082852647926,65.0,49,5,65.0,r-lwf_sl12_st12_sp336_al0.5_te2.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,2.0,2.0,-0.0039963311543641,-0.005190372062414,0.0039963311543641,0.7107593303657238,0.7080904038533526,0.8010600600999894,5,10,10,0.7989,0.8011,0.6531,0.6898,0.6109,0.7965,0.7964,0.649,0.6877,0.6109,0.0001299708808495,0.0001963525845027,8.92514309600099e-05,0.0001071011535427,64.3,48,5,64.3,r-lwf_sl12_st12_sp336_al2.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,1.0,1.0,-0.0032423433087931,-0.0046789902281938,0.0032423433087931,0.7108832936668904,0.7080383609082992,0.8012129693649612,5,10,10,0.7989,0.8012,0.657,0.6894,0.6078,0.7966,0.7973,0.6503,0.6882,0.6078,0.0001251388073577,0.0001890525638178,8.593322430646772e-05,0.0001031193395114,61.9,45,5,61.9,r-lwf_sl12_st12_sp336_al1.0_te1.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,12,12,336,B1,,,,,,1.0,5.0,-0.0034579710922387,-0.0054774577837191,0.0034579710922387,0.7101964415811637,0.7084997242556692,0.7998151792362515,5,10,10,0.7989,0.7978,0.6504,0.691,0.6129,0.798,0.7956,0.6498,0.6862,0.6129,0.0001315550614951,0.0001987458741538,9.033930595938324e-05,0.0001084065681944,65.0,49,5,65.1,r-lwf_sl12_st12_sp336_al1.0_te5.0,,,,,,,,,,
yahoo-a4,vlstm,naive,6,6,336,B2,,,,,,,,-0.0056800372534841,-0.0012016898800755,0.0056800372534841,0.7024173100607484,0.6992225003679775,0.7865551832139651,5,10,10,0.7776,0.7839,0.6569,0.6807,0.6128,0.7709,0.785,0.6484,0.679,0.6128,3.514837809203577e-07,0.0001478550497565,6.720704288131351e-05,8.064800687522317e-05,48.4,31,5,48.4,r-naive_sl6_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,6,6,336,B2,,,,,,,,-0.0022517386715042,-0.002473808067491,0.0022517386715042,0.699070768829793,0.6980715888224645,0.7865551832139651,5,10,10,0.7776,0.7858,0.6477,0.6799,0.6043,0.7656,0.7855,0.654,0.6809,0.6043,8.804308097399674e-07,0.000370361730036,0.0001683466734384,0.0002020150565976,121.2,39,5,121.2,r-cumulative_sl6_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,6,6,336,B2,,,,,,,,-0.0057850364090635,-0.0016836927280559,0.0057850364090635,0.7022134435291474,0.6988205874853914,0.7865551832139651,5,10,10,0.7776,0.7843,0.6563,0.6815,0.6113,0.7695,0.7855,0.6483,0.6795,0.6113,0.0001128157371523,0.0001704355730887,7.747091788203558e-05,9.296465520669395e-05,55.8,40,5,55.8,r-experts_sl6_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,6,6,336,B2,50.0,,,0.5,,,,-0.0018822771448289,-0.0033124780002881,0.0018822771448289,0.7005268459652837,0.6989568609223306,0.7874203298508443,5,10,10,0.7776,0.7847,0.6485,0.682,0.6098,0.7718,0.7874,0.6467,0.679,0.6098,0.0001601442594481,0.0002419368017696,0.0001099715602435,0.000131965241526,79.2,37,5,79.2,r-random-buffer_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,6,6,336,B2,50.0,,,0.5,,,,-0.0007690341626006,-0.0013975804074888,0.0007690341626006,0.699428488425466,0.6989808052447313,0.7865551832139651,5,10,10,0.7776,0.786,0.6395,0.6767,0.6174,0.7751,0.7861,0.6408,0.6756,0.6174,0.0001520528154533,0.0002297127102627,0.0001044151556128,0.0001252975546498,75.2,35,5,75.2,r-reservoir_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,6,6,336,B2,,,,,1000.0,,,-0.0057025723172636,-0.001176002898824,0.0057025723172636,0.7022670050447836,0.6988988981489158,0.7865551832139651,5,10,10,0.7776,0.7846,0.6556,0.6809,0.6127,0.7688,0.7842,0.6492,0.6796,0.6127,0.0001141454658234,0.0001724444512277,7.838405393607293e-05,9.406039729171124e-05,56.4,31,5,56.4,r-ewc_sl6_st6_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,6,6,336,B2,,,,,,1.0,2.0,-0.0049145230911905,-0.0012031804674389,0.0049145230911905,0.701944949507382,0.6991667249427045,0.7865551832139651,5,10,10,0.7776,0.7861,0.6535,0.681,0.6115,0.7696,0.7855,0.6491,0.6801,0.6115,4.064106149522194e-07,0.0001709605533945,7.770953929413939e-05,9.325101410038768e-05,56.0,35,5,56.0,r-lwf_sl6_st6_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,8,8,336,B2,,,,,,,,-0.005053581068605,-0.0011162403271791,0.005053581068605,0.703375364799772,0.7002170593896613,0.7883711054027178,5,10,10,0.783,0.7883,0.6443,0.6888,0.6124,0.7746,0.7884,0.6386,0.6871,0.6124,3.40786966070955e-07,0.0001433553311986,6.516173084706275e-05,7.819360035161178e-05,46.9,31,5,46.9,r-naive_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,8,8,336,B2,,,,,,,,-0.0018945613899392,-0.0014418597216766,0.0018945613899392,0.7014415944069612,0.700530527683385,0.7888354877914042,5,10,10,0.783,0.7873,0.6378,0.6867,0.6124,0.7763,0.7888,0.6388,0.6863,0.6124,0.0002630659360279,0.0003974249931683,0.0001806481428237,0.0002167768503446,130.1,44,5,130.1,r-cumulative_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,8,8,336,B2,,,,,,,,-0.0043626223092946,-0.0010508831909486,0.0043626223092946,0.7033348812521678,0.7004934633420612,0.7888700143630537,5,10,10,0.783,0.7889,0.6436,0.6882,0.6129,0.7775,0.7886,0.6374,0.6861,0.6129,9.952441423171306e-05,0.0001503558014516,6.834373617053239e-05,8.201206528116018e-05,49.2,34,5,49.2,r-experts_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,8,8,336,B2,50.0,,,0.5,,,,-0.0034386820820619,-0.0020445919739243,0.0034386820820619,0.7025593969349918,0.7004459851471323,0.7886663075903215,5,10,10,0.783,0.7886,0.64,0.6905,0.6106,0.7766,0.7887,0.6391,0.6872,0.6106,0.000161496094448,0.0002439790768878,0.0001108998561918,0.000133079220696,79.8,41,5,79.9,r-random-buffer_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,8,8,336,B2,50.0,,,0.5,,,,0.000346066693106,-0.0015544412397317,-0.000346066693106,0.7002046640047013,0.7011213785245782,0.7889459728206828,5,10,10,0.783,0.788,0.6339,0.6865,0.6096,0.7755,0.7885,0.6442,0.6877,0.6096,0.0001467922659503,0.0002217653724892,0.0001008026722818,0.0001209627002074,72.6,36,5,72.6,r-reservoir_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,8,8,336,B2,,,,,1000.0,,,-0.004781173423731,-0.0012331814157157,0.004781173423731,0.7028503090081838,0.7001808762911075,0.7881156087725113,5,10,10,0.783,0.7881,0.6433,0.6894,0.6105,0.7725,0.788,0.6414,0.6885,0.6105,4.269119591178151e-07,0.0001795846419762,8.162958419998177e-05,9.795505777622264e-05,58.8,37,5,58.8,r-ewc_sl8_st8_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,8,8,336,B2,,,,,,1.0,2.0,-0.0046179261408719,-0.0006240605990244,0.0046179261408719,0.7036253412088465,0.7006977854671574,0.7885799911611976,5,10,10,0.783,0.7886,0.6442,0.6878,0.6145,0.7753,0.788,0.6389,0.6867,0.6145,0.0001006817613712,0.0001521042554171,6.913849375107222e-05,8.296576166603094e-05,49.8,30,5,49.8,r-lwf_sl8_st8_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,10,10,336,B2,,,,,,,,-0.0035987155746203,-7.671106409992134e-05,0.0035987155746203,0.7043118489992337,0.7019169927729042,0.7887220897463689,5,10,10,0.7843,0.7883,0.6457,0.6851,0.6181,0.7794,0.7887,0.64,0.6833,0.6181,3.432549609117418e-07,0.0001443935170831,6.563361736092096e-05,7.8759899722257e-05,47.3,31,5,47.3,r-naive_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,10,10,336,B2,,,,,,,,-0.0010923914721286,-0.0004336441625112,0.0010923914721286,0.7028105581942958,0.701650564618838,0.7886475720789075,5,10,10,0.7843,0.7872,0.6383,0.6841,0.6201,0.781,0.7877,0.6385,0.681,0.6201,0.0002142321498643,0.0003236496977976,0.0001471138894661,0.0001765358083314,105.9,39,5,105.9,r-cumulative_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,10,10,336,B2,,,,,,,,-0.0037840892176685,5.380883622084776e-05,0.0037840892176685,0.7047928881043193,0.7022540012217723,0.7883139361586821,5,10,10,0.7843,0.7878,0.6473,0.6849,0.6196,0.782,0.7883,0.6393,0.6819,0.6196,4.103991082178078e-07,0.0001726383516379,7.847217615473913e-05,9.416617548326032e-05,56.5,45,5,56.5,r-experts_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,10,10,336,B2,50.0,,,0.5,,,,-0.0036516065368875,-0.0015853285510074,0.0036516065368875,0.7048073412188902,0.7018457727907527,0.7881801430739215,5,10,10,0.7843,0.7869,0.6461,0.6884,0.6183,0.7803,0.7877,0.6405,0.6825,0.6183,0.0001611182570451,0.0002434082617168,0.0001106404077572,0.0001327678539596,79.7,43,5,79.7,r-random-buffer_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,10,10,336,B2,50.0,,,0.5,,,,-0.0021920678039186,0.0003863495607494,0.0021920678039186,0.7026430334357403,0.7020300005031788,0.7885882966616085,5,10,10,0.7843,0.7881,0.6424,0.6851,0.6134,0.7775,0.7886,0.6454,0.6853,0.6134,0.0001452051807422,0.000219367694791,9.97128229161414e-05,0.0001196548718749,71.8,37,5,71.8,r-reservoir_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,10,10,336,B2,,,,,1000.0,,,-0.003435535721801,-0.0003526641670825,0.003435535721801,0.7041098263614209,0.7019414034104441,0.7885188597442011,5,10,10,0.7843,0.7883,0.647,0.6848,0.6162,0.7794,0.7885,0.642,0.6836,0.6162,4.458843370297012e-07,0.0001875655561248,8.525736904056329e-05,0.0001023081870842,61.4,41,5,61.4,r-ewc_sl10_st10_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,10,10,336,B2,,,,,,1.0,2.0,-0.0034797414209211,-0.0004929810837964,0.0034797414209211,0.7041278001730579,0.7017243915355758,0.7885493442445264,5,10,10,0.7843,0.7885,0.6468,0.6852,0.6159,0.7783,0.7882,0.6425,0.6838,0.6159,3.668782232379548e-07,0.0001543308707144,7.015059467521497e-05,8.418027603921171e-05,50.5,31,5,50.5,r-lwf_sl10_st10_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,16,16,336,B2,,,,,,,,-0.0043190391687487,0.000798427636163,0.0043190391687487,0.7093085591614697,0.7067493640691049,0.8021597143882679,5,10,10,0.8022,0.7729,0.6669,0.6804,0.6242,0.7942,0.7727,0.6636,0.679,0.6242,0.0001078252715677,0.0001628962626754,7.404395920263294e-05,8.885230347281321e-05,53.3,35,5,53.3,r-naive_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,16,16,336,B2,,,,,,,,-0.0014459871469167,-6.411623570592439e-05,0.0014459871469167,0.707397010936135,0.7066757964891056,0.8021597143882679,5,10,10,0.8022,0.7711,0.6614,0.6795,0.6228,0.7936,0.7735,0.6638,0.6797,0.6228,0.0002280447052402,0.0003445169176619,0.00015659897523,0.0001879179424319,112.8,42,5,112.8,r-cumulative_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,16,16,336,B2,,,,,,,,-0.0039972298391791,0.0006833249621475,0.0039972298391791,0.7089459191562242,0.7067855310145863,0.8021597143882679,5,10,10,0.8022,0.773,0.6658,0.6815,0.6222,0.7937,0.7737,0.6636,0.6806,0.6222,0.0001068599654995,0.0001614379333937,7.338108339269337e-05,8.805685000106072e-05,52.8,34,5,52.8,r-experts_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,16,16,336,B2,50.0,,,0.5,,,,-0.0026269196459039,0.0004316313367598,0.0026269196459039,0.7092523944296232,0.7068855704997179,0.8021597143882679,5,10,10,0.8022,0.7706,0.6632,0.6812,0.629,0.7972,0.7729,0.6592,0.6762,0.629,5.659488569363331e-07,0.0002380718569228,0.0001082147914353,0.0001298570654874,77.9,42,5,77.9,r-random-buffer_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,16,16,336,B2,50.0,,,0.5,,,,-0.0029005144510101,-2.9972442693848576e-05,0.0029005144510101,0.7086621051755639,0.706334302425301,0.8021597143882679,5,10,10,0.8022,0.7707,0.6631,0.679,0.6284,0.7973,0.772,0.6584,0.6757,0.6284,0.0001483045208484,0.0002240500008285,0.0001018411753459,0.0001222088254825,73.3,38,5,73.3,r-reservoir_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,16,16,336,B2,,,,,1000.0,,,-0.004068699134549,0.0008970926776115,0.004068699134549,0.7091050093467617,0.7066092724450479,0.8021597143882679,5,10,10,0.8022,0.7731,0.6659,0.6805,0.6239,0.794,0.7727,0.6631,0.6794,0.6239,0.0001246580063618,0.0001883261971306,8.560307824195155e-05,0.0001027231188886,61.6,40,5,61.6,r-ewc_sl16_st16_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,16,16,336,B2,,,,,,1.0,2.0,-0.0034936297318281,0.0008283670682931,0.0034936297318281,0.7091627356275303,0.7070284977390304,0.8021597143882679,5,10,10,0.8022,0.7738,0.6653,0.6802,0.6244,0.7958,0.774,0.6628,0.6782,0.6244,4.128250521780721e-07,0.0001736588484131,7.893605063565904e-05,9.472279777750372e-05,56.8,35,5,56.8,r-lwf_sl16_st16_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,24,24,336,B2,,,,,,,,-0.0002539973365224,0.0053373096182769,0.0002539973365224,0.7060135395157541,0.7045237492185981,0.7932475916192467,5,10,10,0.7874,0.7799,0.6858,0.6709,0.606,0.7932,0.7775,0.6815,0.6643,0.606,0.0001353389682712,0.0002044623844224,9.293769455980508e-05,0.0001115246898626,66.9,47,5,66.9,r-naive_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,24,24,336,B2,,,,,,,,0.0044088306747604,0.004308484773462,-0.0044088306747604,0.7053006935210948,0.7095625812846365,0.7949437843408055,5,10,10,0.7874,0.7792,0.6851,0.6657,0.6091,0.7932,0.7799,0.6955,0.67,0.6091,0.0003122517074918,0.0004717320478298,0.0002144242007505,0.0002573078470793,154.4,73,5,154.4,r-cumulative_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,24,24,336,B2,,,,,,,,-0.0003435907550979,0.0053945617087626,0.0003435907550979,0.7061823078615784,0.7040694187887286,0.7937543203235115,5,10,10,0.7874,0.7797,0.6896,0.6699,0.6043,0.7938,0.7759,0.6812,0.6652,0.6043,0.0001496526046075,0.0002260866087863,0.0001027668914938,0.0001233197172925,74.0,61,5,74.0,r-experts_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,24,24,336,B2,50.0,,,0.5,,,,0.0006046064685242,0.0069343714718716,-0.0006046064685242,0.7091551557535669,0.7082739212548272,0.7962794473960249,5,10,10,0.7874,0.7814,0.6927,0.6768,0.6075,0.7963,0.7827,0.6842,0.6707,0.6075,0.0001798355075455,0.0002716852148813,0.0001234935641185,0.0001481916507628,88.9,52,5,88.9,r-random-buffer_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,24,24,336,B2,50.0,,,0.5,,,,0.004053268653287,0.0050061052603798,-0.004053268653287,0.7072038166056795,0.7088458418849015,0.7971154787876551,5,10,10,0.7874,0.7779,0.6925,0.6663,0.6119,0.7967,0.7834,0.6874,0.6648,0.6119,0.0001779492490171,0.0002688355632157,0.0001221982804398,0.0001466372827758,88.0,51,5,88.0,r-reservoir_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,24,24,336,B2,,,,,1000.0,,,-0.0003992620589761,0.005840969901263,0.0003992620589761,0.7063373958937345,0.7048649455553481,0.7927507987719281,5,10,10,0.7874,0.7799,0.6868,0.6713,0.6062,0.7925,0.7771,0.6826,0.6659,0.6062,0.0001439201780913,0.0002174263861691,9.883043964251152e-05,0.0001185959465266,71.2,47,5,71.2,r-ewc_sl24_st24_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,24,24,336,B2,,,,,,1.0,2.0,-0.0001711507906233,0.006181883975968,0.0001711507906233,0.7069955264175632,0.7053699724694505,0.7939729091763317,5,10,10,0.7874,0.7806,0.6911,0.6692,0.6067,0.7937,0.7798,0.6811,0.6656,0.6067,0.0001421419967618,0.0002147400113636,9.760935289151448e-05,0.0001171306584721,70.3,47,5,70.3,r-lwf_sl24_st24_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,8,4,336,B3,,,,,,,,-0.0053195142731184,-0.0012529412833645,0.0053195142731184,0.7036885971415182,0.7001966031103084,0.7895260192243951,5,10,10,0.7832,0.7892,0.6457,0.6879,0.6125,0.7753,0.7894,0.6375,0.6863,0.6125,0.0001465615484043,0.0002214168175964,0.0001006442689828,0.0001207725486136,72.5,30,5,72.5,r-naive_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,8,4,336,B3,,,,,,,,-0.0011214953299728,-0.0015006733128722,0.0011214953299728,0.7010720859920012,0.7005590589160675,0.7890340155783891,5,10,10,0.7832,0.7873,0.6354,0.6876,0.6119,0.7763,0.789,0.639,0.6867,0.6119,0.0003934805133565,0.0005944478889733,0.0002702042100136,0.0003242436789597,194.5,36,5,194.6,r-cumulative_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,8,4,336,B3,,,,,,,,-0.0061946163655587,-0.0011039545277083,0.0061946163655587,0.7048168649907917,0.7004328883159678,0.788961509777925,5,10,10,0.7832,0.789,0.648,0.6884,0.6155,0.7777,0.7881,0.6356,0.6852,0.6155,0.0001653698135334,0.0002498312704644,0.0001135599653941,0.0001362713050702,81.8,37,5,81.8,r-experts_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,8,4,336,B3,50.0,,,0.5,,,,-0.00188358566127,-0.0004777573114975,0.00188358566127,0.7033336024568151,0.7009031880710312,0.7890098469782345,5,10,10,0.7832,0.7878,0.6335,0.6876,0.6247,0.7838,0.7871,0.6286,0.6803,0.6247,0.0003066169424476,0.0004632193665872,0.0002105547799192,0.000252664586668,151.6,46,5,151.6,r-random-buffer_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,8,4,336,B3,50.0,,,0.5,,,,-0.0026594258337925,-0.0006086930103018,0.0026594258337925,0.7027452740856017,0.7000011341060789,0.7895346508673075,5,10,10,0.7832,0.7871,0.6381,0.6869,0.6185,0.7788,0.7867,0.6332,0.6829,0.6185,0.0002840774368748,0.000429167968738,0.0001950767958918,0.0002340911728461,140.5,42,5,140.5,r-reservoir_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,ewc,8,4,336,B3,,,,,1000.0,,,-0.0049669646062044,-0.0014407782623707,0.0049669646062044,0.7034993872200853,0.700379119258212,0.7890202049497292,5,10,10,0.7832,0.7889,0.6456,0.6883,0.6115,0.7748,0.789,0.6393,0.6873,0.6115,6.814350032156491e-07,0.0002866522206016,0.0001302967976856,0.000156355422916,93.8,35,5,93.8,r-ewc_sl8_st4_sp336_la1000.0,,,,,,,,,,
yahoo-a4,vlstm,lwf,8,4,336,B3,,,,,,1.0,2.0,-0.0031124495913077,-0.0012570872088414,0.0031124495913077,0.7025641908911221,0.7006698887636891,0.7895639984532096,5,10,10,0.7832,0.7886,0.642,0.688,0.6111,0.776,0.7896,0.6397,0.687,0.6111,0.0001589201016407,0.0002400874140625,0.0001091309307298,0.0001309564833327,78.6,30,5,78.6,r-lwf_sl8_st4_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,vlstm,naive,12,6,336,B3,,,,,,,,-0.004821055832244,0.0006875642073187,0.004821055832244,0.7076735072491505,0.7044838198465847,0.7948229519075969,5,10,10,0.7948,0.7884,0.65,0.6857,0.6195,0.7899,0.7877,0.642,0.6834,0.6195,5.378784979588166e-07,0.0002262637891012,0.0001028474298629,0.0001234163592383,74.1,34,5,74.1,r-naive_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,cumulative,12,6,336,B3,,,,,,,,-0.0006404667938072,-0.0007171858624328,0.0006404667938072,0.7044635640073473,0.7043718099324707,0.7948229519075969,5,10,10,0.7948,0.7866,0.6384,0.6841,0.6184,0.7892,0.788,0.6422,0.6841,0.6184,0.0003872020782121,0.0005849627877015,0.0002658928958951,0.0003190698918063,191.4,43,5,191.6,r-cumulative_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,experts,12,6,336,B3,,,,,,,,-0.0040791003257081,0.0003887296231734,0.0040791003257081,0.7071143516972582,0.7041009235229739,0.7948229519075969,5,10,10,0.7948,0.7881,0.6473,0.6855,0.6199,0.79,0.7875,0.6406,0.6824,0.6199,5.559082025175309e-07,0.0002338481585923,0.0001062949272021,0.0001275532313901,76.5,36,5,76.5,r-experts_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,vlstm,random-buffer,12,6,336,B3,50.0,,,0.5,,,,-0.0014973824902709,-0.0013808553443495,0.0014973824902709,0.7052804433586566,0.7041926640954363,0.7948229519075969,5,10,10,0.7948,0.7862,0.6412,0.6877,0.6165,0.7878,0.7884,0.644,0.6843,0.6165,8.435473452007997e-07,0.0003548463441757,0.0001612941839693,0.0001935521602064,116.1,38,5,116.1,r-random-buffer_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,vlstm,reservoir,12,6,336,B3,50.0,,,0.5,,,,-0.0019989845340974,1.6228047473831887e-05,0.0019989845340974,0.7067825975607942,0.7047491956719985,0.7948229519075969,5,10,10,0.7948,0.7872,0.6438,0.6856,0.6225,0.7921,0.7889,0.6382,0.6821,0.6225,7.721009285971171e-07,0.0003247917184567,0.000147632983389,0.0001771587350677,106.3,34,5,106.3,r-reservoir_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
